ID,brand,itemName,productLink,imageFileName,imageLinkBlob,colorHex,personalCol,category,price
outer_id_700,수아레,[무료반품][with 김무열] 올드 클로젯 아가일 가디건 베이지,https://www.musinsa.com/products/4510206,O700.jpg,https://chilldata.blob.core.windows.net/clothimage/O700.jpg,#343428,Winter Deep,top,59900
outer_id_701,노매뉴얼,AETHER NYLON JACKET - GRAY,https://www.musinsa.com/products/3816558,O701.jpg,https://chilldata.blob.core.windows.net/clothimage/O701.jpg,#b1bcc1,Summer Muted,top,96750
outer_id_702,맨인스토어 프로덕트,웨이브 투웨이 니트집업_Light Khaki,https://www.musinsa.com/products/3794560,O702.jpg,https://chilldata.blob.core.windows.net/clothimage/O702.jpg,#c6c3be,Summer Muted,outer,49900
outer_id_703,와르,WJ-05 리버시블 덤블 패딩 (2COLORS),https://www.musinsa.com/products/4573299,O703.jpg,https://chilldata.blob.core.windows.net/clothimage/O703.jpg,#b3a5a0,Summer Muted,outer,59900
outer_id_704,너스 아카이브,Over Long Wool Coat (그레이),https://www.musinsa.com/products/4553139,O704.jpg,https://chilldata.blob.core.windows.net/clothimage/O704.jpg,#0d1215,Winter Deep,outer,230510
outer_id_705,노스페이스,[무료반품] NJ3BQ53L 화이트라벨 밴든 자켓_BEIGE BROWN,https://www.musinsa.com/products/4518110,O705.jpg,https://chilldata.blob.core.windows.net/clothimage/O705.jpg,#86796b,Autumn Muted,outer,124600
outer_id_706,칙스,MVK 하트 스티치 미니 브이넥 니트 블랙,https://www.musinsa.com/products/4642069,O706.jpg,https://chilldata.blob.core.windows.net/clothimage/O706.jpg,#11151c,Winter Deep,pants,44900
outer_id_707,트릴리온,버튼 레더 블루종 집업 자켓 (BROWN),https://www.musinsa.com/products/3944718,O707.jpg,https://chilldata.blob.core.windows.net/clothimage/O707.jpg,#2c2520,Winter Deep,outer,74000
outer_id_708,네파,7I82056 여성 프리미엄 써모 미드 다운 자켓,https://www.musinsa.com/products/2856157,O708.jpg,https://chilldata.blob.core.windows.net/clothimage/O708.jpg,#bbb2a2,Summer Muted,top,199000
outer_id_709,앤드어게인,소코 후드 야상 (네이비,https://www.musinsa.com/products/4518111,O709.jpg,https://chilldata.blob.core.windows.net/clothimage/O709.jpg,#272731,Winter Deep,outer,68400
outer_id_710,몽돌,소프트 카라 에코 레더 패딩 브라운 MDJP018BROWN,https://www.musinsa.com/products/4398158,O710.jpg,https://chilldata.blob.core.windows.net/clothimage/O710.jpg,#242226,Winter Deep,outer,59600
outer_id_711,무신사 스탠다드 우먼,우먼즈 캐시미어 블렌드 오버 숄더 싱글 코트 [미디엄 그레이],https://www.musinsa.com/products/4211908,O711.jpg,https://chilldata.blob.core.windows.net/clothimage/O711.jpg,#4e4e53,Autumn Muted,outer,123390
outer_id_712,노스페이스,[무료반품] NJ2GQ52C 남성 고어텍스 하이커 자켓_CHARCOAL,https://www.musinsa.com/products/4327224,O712.jpg,https://chilldata.blob.core.windows.net/clothimage/O712.jpg,#424244,Winter Deep,outer,293300
outer_id_713,무신사 스탠다드,울 블렌드 오버사이즈 쇼트 발마칸 코트 [블랙],https://www.musinsa.com/products/3405547,O713.jpg,https://chilldata.blob.core.windows.net/clothimage/O713.jpg,#191a1e,Winter Deep,outer,111890
outer_id_714,트릴리온,스웨트 후드 믹스 데님 바시티 자켓 (BLUE GRAY),https://www.musinsa.com/products/3845897,O714.jpg,https://chilldata.blob.core.windows.net/clothimage/O714.jpg,#66778c,Winter Bright,top,59800
outer_id_715,프리즘웍스,2LAYER GEN1 SHELL PARKA _ OLIVE,https://www.musinsa.com/products/4422966,O715.jpg,https://chilldata.blob.core.windows.net/clothimage/O715.jpg,#4e5142,Autumn Muted,outer,278400
outer_id_716,커스텀어클락,울 블렌드 핸드 메이드 더블 코트 블랙 COOSCT025BLACK,https://www.musinsa.com/products/4461075,O716.jpg,https://chilldata.blob.core.windows.net/clothimage/O716.jpg,#171717,Winter Deep,outer,198400
outer_id_717,던스트 포 우먼,UNISEX OVERSIZED WOOL BLAZER BLACK CHECK_UDJA4C104BK,https://www.musinsa.com/products/3801394,O717.jpg,https://chilldata.blob.core.windows.net/clothimage/O717.jpg,#6a6a6a,Autumn Muted,outer,174300
outer_id_718,어반디타입,브러쉬드 니트 가디건_옐로우,https://www.musinsa.com/products/4252104,O718.jpg,https://chilldata.blob.core.windows.net/clothimage/O718.jpg,#504441,Autumn Deep,top,33900
outer_id_719,트릴리온,스티치 포인트 오버핏 블루종 MA-1 자켓 (KHAKI),https://www.musinsa.com/products/3623010,O719.jpg,https://chilldata.blob.core.windows.net/clothimage/O719.jpg,#3e4235,Winter Deep,outer,26500
outer_id_720,토피,워시드 데님 트러커 자켓 (MID BLUE),https://www.musinsa.com/products/3827751,O720.jpg,https://chilldata.blob.core.windows.net/clothimage/O720.jpg,#2a3e54,Winter Deep,outer,67900
outer_id_721,트릴리온,헤어리 투 포켓 카라 집업 플리스 니트 (BEIGE),https://www.musinsa.com/products/4328794,O721.jpg,https://chilldata.blob.core.windows.net/clothimage/O721.jpg,#9b7e58,Autumn Muted,outer,42150
outer_id_722,맨인스토어 프로덕트,크랙 레더 바이커 자켓_Khaki,https://www.musinsa.com/products/4399363,O722.jpg,https://chilldata.blob.core.windows.net/clothimage/O722.jpg,#4d4744,Winter Deep,outer,89900
outer_id_723,딜라이디,Breeze half coat (light khaki),https://www.musinsa.com/products/4613714,O723.jpg,https://chilldata.blob.core.windows.net/clothimage/O723.jpg,#d3be9c,Spring Light,top,180000
outer_id_724,마인드브릿지,[무료반품] 두굿_하프코트 - 3color MXCA7103,https://www.musinsa.com/products/2140782,O724.jpg,https://chilldata.blob.core.windows.net/clothimage/O724.jpg,#dad4cb,Spring Light,top,79900
outer_id_725,르마드,울 하이넥 케이블 집업 니트 - 샌드,https://www.musinsa.com/products/2856263,O725.jpg,https://chilldata.blob.core.windows.net/clothimage/O725.jpg,#b7b0aa,Summer Muted,outer,46400
outer_id_726,로제프란츠,Eyelet Round Cardigan [9color],https://www.musinsa.com/products/4506977,O726.jpg,https://chilldata.blob.core.windows.net/clothimage/O726.jpg,#861124,Autumn Deep,top,53100
outer_id_727,키뮤어,RDS 후디드 다운 점퍼_블랙,https://www.musinsa.com/products/4499471,O727.jpg,https://chilldata.blob.core.windows.net/clothimage/O727.jpg,#1a1a1a,Winter Deep,outer,94500
outer_id_728,네파,7K82069 여성 프리미아 롱 다운 자켓,https://www.musinsa.com/products/4615026,O728.jpg,https://chilldata.blob.core.windows.net/clothimage/O728.jpg,#27272b,Winter Deep,outer,370300
outer_id_729,슈퍼서브,워싱 크롭 데님 재킷 - 인디고 블루,https://www.musinsa.com/products/4707478,O729.jpg,https://chilldata.blob.core.windows.net/clothimage/O729.jpg,#20222e,Winter Deep,outer,72900
outer_id_730,무신사 스탠다드 스포츠,슈퍼 라이트 바람막이(8colors),https://www.musinsa.com/products/3800080,O730.jpg,https://chilldata.blob.core.windows.net/clothimage/O730.jpg,#393531,Winter Deep,top,47410
outer_id_731,멜란지 마스터,울 오버 핏 발마칸 코트 [블랙],https://www.musinsa.com/products/2626660,O731.jpg,https://chilldata.blob.core.windows.net/clothimage/O731.jpg,#0d1011,Winter Deep,top,125890
outer_id_732,이벳필드,울 오버핏 숏 더플코트 3color,https://www.musinsa.com/products/4330476,O732.jpg,https://chilldata.blob.core.windows.net/clothimage/O732.jpg,#7f8488,Autumn Muted,outer,91600
outer_id_733,레이브,High Neck Short Coat in Ecru Beige VW3WJ032-9F,https://www.musinsa.com/products/3702721,O733.jpg,https://chilldata.blob.core.windows.net/clothimage/O733.jpg,#b9b2a6,Summer Muted,outer,222400
outer_id_734,커버낫,캐시미어 블렌드 후드 코트 초콜릿,https://www.musinsa.com/products/4483827,O734.jpg,https://chilldata.blob.core.windows.net/clothimage/O734.jpg,#1f1413,Winter Deep,outer,243900
outer_id_735,플레이스 스튜디오,트위드 라운드 넥 크롭 블레이저 숏 자켓 [블랙],https://www.musinsa.com/products/3815665,O735.jpg,https://chilldata.blob.core.windows.net/clothimage/O735.jpg,#1b1c22,Winter Deep,outer,63200
outer_id_736,마리떼,W VINTAGE DYEING APPLIQUE LOGO CROP HOODIE ZIPUP dark pink,https://www.musinsa.com/products/4312369,O736.jpg,https://chilldata.blob.core.windows.net/clothimage/O736.jpg,#cdb5bb,Summer Muted,outer,104300
outer_id_737,더블유브이프로젝트,더프 헌팅자켓 블랙 MJOT7770,https://www.musinsa.com/products/4742373,O737.jpg,https://chilldata.blob.core.windows.net/clothimage/O737.jpg,#111110,Winter Deep,outer,83900
outer_id_738,아페쎄,제이미 가디건 - 다크 네이비 / COEZJH22315IAK,https://www.musinsa.com/products/4668058,O738.jpg,https://chilldata.blob.core.windows.net/clothimage/O738.jpg,#1c1a26,Winter Deep,outer,318990
outer_id_739,로에일,브이넥 크롭 울 니트 베스트 - 멜란지 그레이,https://www.musinsa.com/products/3542175,O739.jpg,https://chilldata.blob.core.windows.net/clothimage/O739.jpg,#384c62,Winter Deep,pants,52000
outer_id_740,트릴리온,(여름원단) 라이트 웨이트 후드 집업 윈드브레이커 (ECRU),https://www.musinsa.com/products/4111340,O740.jpg,https://chilldata.blob.core.windows.net/clothimage/O740.jpg,#e8e3cf,Spring Light,outer,29900
outer_id_741,타미진스,백 플래그 알래스카 다운 (T32E7QJC52TWT1YBH),https://www.musinsa.com/products/4483398,O741.jpg,https://chilldata.blob.core.windows.net/clothimage/O741.jpg,#e4e4de,Spring Light,outer,250600
outer_id_742,노매뉴얼,DIVISION HOODED DUCK DOWN - SAGE GREEN,https://www.musinsa.com/products/4280403,O742.jpg,https://chilldata.blob.core.windows.net/clothimage/O742.jpg,#91a397,Autumn Muted,outer,229000
outer_id_743,폴햄,여성) 알래스카 덤블 플리스 하이넥 집업_PHD4TC2700,https://www.musinsa.com/products/3599465,O743.jpg,https://chilldata.blob.core.windows.net/clothimage/O743.jpg,#d7d7d4,Spring Light,top,16100
outer_id_744,나이스고스트클럽,SKULL COWICHAN SWEATER_BLACK(NG2EFUK680A),https://www.musinsa.com/products/4487520,O744.jpg,https://chilldata.blob.core.windows.net/clothimage/O744.jpg,#101110,Winter Deep,outer,118300
outer_id_745,프리즘웍스,DENIM OVERSIZED BDU JACKET _ BLACK,https://www.musinsa.com/products/2720158,O745.jpg,https://chilldata.blob.core.windows.net/clothimage/O745.jpg,#1f1f1f,Winter Deep,outer,84500
outer_id_746,아이더,La Reine (라 헨느) 리미티드 β 윈드스토퍼 다운 자켓 _Light Beige,https://www.musinsa.com/products/3635440,O746.jpg,https://chilldata.blob.core.windows.net/clothimage/O746.jpg,#e2dbd3,Spring Light,outer,459000
outer_id_747,플레이스 스튜디오,양털 덤블 플리스 스웨이드 무스탕 투웨이 크롭 자켓 [라이트 베이지],https://www.musinsa.com/products/4567595,O747.jpg,https://chilldata.blob.core.windows.net/clothimage/O747.jpg,#cdc2b1,Spring Light,outer,53950
outer_id_748,예일,LIGHT RELAX FIT BLOUSON CAMEL,https://www.musinsa.com/products/3512495,O748.jpg,https://chilldata.blob.core.windows.net/clothimage/O748.jpg,#837264,Autumn Muted,outer,32700
outer_id_749,세컨모놀로그,2-WAY 클럽 로고 배색 후드 집업 [DGRAY]_SEJK009DGRAY,https://www.musinsa.com/products/3801174,O749.jpg,https://chilldata.blob.core.windows.net/clothimage/O749.jpg,#38383a,Winter Deep,top,39900
outer_id_750,1993스튜디오,[LG트윈스] 글로시 나일론 베이스볼 점퍼_블랙,https://www.musinsa.com/products/4408220,O750.jpg,https://chilldata.blob.core.windows.net/clothimage/O750.jpg,#26262a,Winter Deep,outer,160650
outer_id_751,비슬로우,CASHMERE SINGLE ROBE COAT BLACK,https://www.musinsa.com/products/4452226,O751.jpg,https://chilldata.blob.core.windows.net/clothimage/O751.jpg,#1e1f1b,Winter Deep,outer,215400
outer_id_752,비바브라운,85-VIVA008 커브드 숏 레더 자켓 블랙,https://www.musinsa.com/products/3574291,O752.jpg,https://chilldata.blob.core.windows.net/clothimage/O752.jpg,#262622,Winter Deep,outer,49900
outer_id_753,비슬로우,[비슬로우X데릭]COTTON TWILL WORK JACKET BLACK,https://www.musinsa.com/products/4414055,O753.jpg,https://chilldata.blob.core.windows.net/clothimage/O753.jpg,#262626,Winter Deep,outer,113400
outer_id_754,트릴리온,오버핏 디스트로이드 피그먼트 후드 집업 [차콜],https://www.musinsa.com/products/4729520,O754.jpg,https://chilldata.blob.core.windows.net/clothimage/O754.jpg,#3e3e40,Winter Deep,outer,49900
outer_id_755,무신사 스탠다드,데님 라이크 초어 재킷 [딥 인디고],https://www.musinsa.com/products/4209341,O755.jpg,https://chilldata.blob.core.windows.net/clothimage/O755.jpg,#72523a,Autumn Muted,pants,84790
outer_id_756,노이아고,NOI793 오버핏 더플 코트 (네이비),https://www.musinsa.com/products/2869146,O756.jpg,https://chilldata.blob.core.windows.net/clothimage/O756.jpg,#24273a,Winter Deep,outer,107400
outer_id_757,아웃스탠딩,HEAVY CANVAS WASHING WORK JACKET_OLIVE,https://www.musinsa.com/products/4262819,O757.jpg,https://chilldata.blob.core.windows.net/clothimage/O757.jpg,#5b5a44,Autumn Muted,outer,125300
outer_id_758,노스페이스,[무료반품] NJ3BQ54L 화이트라벨 빌란 자켓_GRAY,https://www.musinsa.com/products/4401013,O758.jpg,https://chilldata.blob.core.windows.net/clothimage/O758.jpg,#7b7b7e,Autumn Muted,outer,118400
outer_id_759,슈퍼서브,빈티지 트랙 바이커 레더 점퍼 - 브라운,https://www.musinsa.com/products/4287889,O759.jpg,https://chilldata.blob.core.windows.net/clothimage/O759.jpg,#3f3224,Autumn Deep,outer,88000
outer_id_760,디폴트벨류,[기모/보아] 디폴트 후드집업 스웨트팬츠 셋업_6color,https://www.musinsa.com/products/4666231,O760.jpg,https://chilldata.blob.core.windows.net/clothimage/O760.jpg,#1f1f20,Winter Deep,outer,41000
outer_id_761,슬로우 레코드 하우스,스트라이프 니트 후드 집업_블랙,https://www.musinsa.com/products/4730026,O761.jpg,https://chilldata.blob.core.windows.net/clothimage/O761.jpg,#dcdcdc,Spring Light,top,69000
outer_id_762,무신사 스탠다드 우먼,우먼즈 울 블렌드 오버 숄더 더블 코트 [토프],https://www.musinsa.com/products/3405565,O762.jpg,https://chilldata.blob.core.windows.net/clothimage/O762.jpg,#45403c,Winter Deep,outer,119890
outer_id_763,샤키리,"Shakiri Fleece Jumper_Pink, Navy",https://www.musinsa.com/products/4669167,O763.jpg,https://chilldata.blob.core.windows.net/clothimage/O763.jpg,#bccac3,Summer Muted,skirt,158000
outer_id_764,키뮤어,울(WOOL) 헤링턴 자켓_블랙,https://www.musinsa.com/products/2996683,O764.jpg,https://chilldata.blob.core.windows.net/clothimage/O764.jpg,#1a1a1a,Winter Deep,outer,129900
outer_id_765,메종미네드,ROUGH WASHED HIGH NECK ZIP-UP CARDIGAN BLACK,https://www.musinsa.com/products/3795313,O765.jpg,https://chilldata.blob.core.windows.net/clothimage/O765.jpg,#18181d,Winter Deep,top,111300
outer_id_766,드로우핏,콘트라스트 워크 트러커 자켓 [D.GREY],https://www.musinsa.com/products/4305404,O766.jpg,https://chilldata.blob.core.windows.net/clothimage/O766.jpg,#262b30,Winter Deep,outer,139200
outer_id_767,무신사 스탠다드 우먼,우먼즈 데일리 푸퍼 숏 패딩 재킷 [라이트 핑크],https://www.musinsa.com/products/4223495,O767.jpg,https://chilldata.blob.core.windows.net/clothimage/O767.jpg,#d6bcc0,Spring Light,outer,41890
outer_id_768,커스텀어클락,코듀로이 커브드 투웨이 항공 패딩 점퍼 블랙 COOSJP045BLACKCO,https://www.musinsa.com/products/4461140,O768.jpg,https://chilldata.blob.core.windows.net/clothimage/O768.jpg,#1b1b19,Winter Deep,outer,99000
outer_id_769,구빈,오버 패치 데님 바시티 자켓 - 베이지,https://www.musinsa.com/products/3915037,O769.jpg,https://chilldata.blob.core.windows.net/clothimage/O769.jpg,#384e68,Winter Deep,outer,103200
outer_id_770,더콜디스트모먼트,TCM washed mini logo jacket (dark navy),https://www.musinsa.com/products/4684050,O770.jpg,https://chilldata.blob.core.windows.net/clothimage/O770.jpg,#1a212b,Winter Deep,outer,152100
outer_id_771,시티브리즈 우먼,심볼 로고 플리스 점퍼_4COLORS,https://www.musinsa.com/products/4454871,O771.jpg,https://chilldata.blob.core.windows.net/clothimage/O771.jpg,#6f675a,Autumn Muted,top,95200
outer_id_772,코드그라피,N2B 숏 패딩_차콜,https://www.musinsa.com/products/4507971,O772.jpg,https://chilldata.blob.core.windows.net/clothimage/O772.jpg,#28252d,Winter Deep,outer,89900
outer_id_773,커버낫 우먼,[셀럽 PICK] 우먼 클래식 체크 싱글 자켓 브라운,https://www.musinsa.com/products/4302030,O773.jpg,https://chilldata.blob.core.windows.net/clothimage/O773.jpg,#190c0c,Winter Deep,outer,125300
outer_id_774,노이아고,NOI1370 에센셜 체크 윈드브레이커 (네이비),https://www.musinsa.com/products/4363238,O774.jpg,https://chilldata.blob.core.windows.net/clothimage/O774.jpg,#242531,Winter Deep,top,67200
outer_id_775,아티드,울 벨티드 테일러드 자켓_2COLORS,https://www.musinsa.com/products/4409126,O775.jpg,https://chilldata.blob.core.windows.net/clothimage/O775.jpg,#19191a,Winter Deep,skirt,174300
outer_id_776,코드그라피,(우먼) 크롭 배색 카라 집업_크림,https://www.musinsa.com/products/3438976,O776.jpg,https://chilldata.blob.core.windows.net/clothimage/O776.jpg,#fefefe,Summer Light,outer,49900
outer_id_777,로맨틱크라운,아크틱 몬스터 후디 파카_블랙,https://www.musinsa.com/products/3490015,O777.jpg,https://chilldata.blob.core.windows.net/clothimage/O777.jpg,#272627,Winter Deep,outer,59000
outer_id_778,지오다노,숏 패딩 조끼 374908 [3color],https://www.musinsa.com/products/4470195,O778.jpg,https://chilldata.blob.core.windows.net/clothimage/O778.jpg,#0d0e13,Winter Deep,outer,34900
outer_id_779,코드그라피,코듀로이 패디드 워크자켓_브라운,https://www.musinsa.com/products/4507872,O779.jpg,https://chilldata.blob.core.windows.net/clothimage/O779.jpg,#312723,Winter Deep,outer,99900
